Seed,Task ID,Visual,Load,Medical,Personnel,t_opt,t_eff,t_ineff
30,2,False,300,1,2,17.0,35.0,45.0
30,3,True,100,3,0,12.0,22.0,44.0
30,4,False,200,0,3,35.0,52.0,68.0
30,5,True,150,1,1,29.0,46.0,68.0
30,6,True,100,3,0,8.0,26.0,128.0
30,7,False,400,0,3,28.0,49.0,94.0
30,8,True,150,1,1,30.0,45.0,93.0
30,9,True,200,2,1,21.0,43.0,55.0
30,10,False,300,1,2,16.0,34.0,54.0
30,11,True,100,3,0,13.0,22.0,46.0
30,12,False,200,0,3,31.0,49.0,62.0
30,13,True,150,1,1,20.0,45.0,55.0
30,14,True,100,3,0,5.0,20.0,114.0
30,15,False,400,0,3,35.0,46.0,96.0
30,16,True,150,1,1,21.0,41.0,103.0
30,17,True,150,1,1,29.0,46.0,63.0
30,18,True,100,3,0,5.0,20.0,126.0
30,19,False,400,0,3,27.0,51.0,95.0
30,20,True,150,1,1,21.0,46.0,102.0
30,21,True,200,2,1,19.0,41.0,68.0
30,22,False,300,1,2,17.0,31.0,44.0
30,23,True,100,3,0,5.0,23.0,42.0
30,24,False,200,0,3,25.0,55.0,65.0
30,25,True,150,1,1,24.0,43.0,67.0
30,26,True,100,3,0,14.0,20.0,126.0
30,27,False,400,0,3,28.0,47.0,93.0
30,28,True,150,1,1,23.0,44.0,108.0
30,29,True,200,2,1,16.0,36.0,55.0
30,30,False,300,1,2,14.0,33.0,43.0
30,31,True,100,3,0,5.0,29.0,45.0
30,32,False,200,0,3,32.0,50.0,62.0
30,33,True,150,1,1,25.0,49.0,65.0
30,34,True,100,3,0,13.0,21.0,119.0
30,35,False,400,0,3,27.0,49.0,97.0
30,36,True,150,1,1,28.0,41.0,103.0
30,37,True,150,1,1,20.0,41.0,68.0
30,38,True,100,3,0,7.0,28.0,119.0
30,39,False,400,0,3,27.0,52.0,91.0
30,40,True,150,1,1,26.0,40.0,93.0
30,41,True,200,2,1,22.0,41.0,56.0
30,42,False,300,1,2,18.0,31.0,49.0
30,43,True,100,3,0,12.0,29.0,39.0
30,44,False,200,0,3,34.0,47.0,78.0
30,45,True,150,1,1,23.0,41.0,68.0
30,46,True,100,3,0,12.0,20.0,124.0
30,47,False,400,0,3,32.0,51.0,94.0
30,48,True,150,1,1,26.0,49.0,108.0
30,49,True,200,2,1,20.0,36.0,58.0
30,50,False,300,1,2,17.0,29.0,46.0
30,51,True,100,3,0,10.0,27.0,42.0
30,52,False,200,0,3,27.0,54.0,64.0
30,53,True,150,1,1,23.0,42.0,56.0
30,54,True,100,3,0,15.0,22.0,125.0
30,55,False,400,0,3,33.0,49.0,98.0
30,56,True,150,1,1,27.0,50.0,98.0
30,57,True,150,1,1,23.0,49.0,68.0
30,58,True,100,3,0,7.0,29.0,125.0
30,59,False,400,0,3,28.0,51.0,95.0
30,60,True,150,1,1,20.0,48.0,94.0
